Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,is_dnf,Description,Genres_Enriched,All_Tags
31373184,"Call Down the Hawk (Dreamer Trilogy, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,1338188321.0,9781338188325.0,5,Scholastic Press,Hardcover,472.0,2019.0,2019.0,2019/12/01,2019/12/25,,,read,,,,2,0,False,"From the #1 New York Times bestselling author of The Raven Boys, a mesmerizing story of dreams and desires, death and destiny. The dreamers walk among us . . . and so do the dreamed. Those who dream cannot stop dreaming - they can only try to control it. Those who are dreamed cannot have their own lives - they will sleep forever if their dreamers die.And then there are those who are drawn to the dreamers. To use them. To trap them. To kill them before their dreams destroy us all.Ronan Lynch is a dreamer. He can pull both curiosities and catastrophes out of his dreams and into his compromised reality.Jordan Hennessy is a thief. The closer she comes to the dream object she is after, the more inextricably she becomes tied to it.Carmen Farooq-Lane is a hunter. Her brother was a dreamer . . . and a killer. She has seen what dreaming can do to a person. And she has seen the damage that dreamers can do. But that is nothing compared to the destruction that is about to be unleashed. . . .",Young Adult Fiction,|Young Adult Fiction
25322449,Radio Silence,Alice Oseman,"Oseman, Alice",,,,5,Harper Collins Children's Books,Paperback,496.0,2016.0,2016.0,2018/01/01,2018/11/22,,,read,,,,2,0,False,"The second novel by the phenomenally talented Alice Oseman, the author of the 2021 YA Book Prize winning Loveless, Solitaire and graphic novel series Heartstopper – now a major Netflix series. Heartstopper Season 2, coming soon",Young Adult Fiction,|Young Adult Fiction
17347389,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,545424941.0,9780545424943.0,5,Scholastic Press,Hardcover,439.0,2013.0,2013.0,2018/01/01,2020/02/05,,,read,,,,2,0,False,"Now that the ley lines around Cabeswater have been woken, nothing for Ronan, Gansey, Blue, and Adam will be the same. Ronan, for one, is falling more and more deeply into his dreams, and his dreams are intruding more and more into waking life. Meanwhile, some very sinister people are looking for some of the same pieces of the Cabeswater puzzle that Gansey is after....",Juvenile Fiction,|Juvenile Fiction
52757853,"Fence, Vol. 4: Rivals",C.S. Pacat,"Pacat, C.S.",Johanna the Mad,168415538.0,9781684155385.0,4,BOOM! Box,Paperback,112.0,2020.0,2020.0,2020/08/26,2020/07/15,,,read,,,,2,0,False,Descrição não disponível (API 404),,|
40538764,"Fence, Vol. 3",C.S. Pacat,"Pacat, C.S.","Joana La Fuente, Johanna the Mad",1684153344.0,9781684153343.0,4,BOOM! Box,Paperback,112.0,2019.0,2019.0,2019/08/01,2020/02/05,,,read,,,,2,0,False,,,|
40538763,"Fence, Vol. 2",C.S. Pacat,"Pacat, C.S.",Johanna the Mad,1684152976.0,9781684152971.0,4,BOOM!Box,Paperback,112.0,2019.0,2018.0,2019/08/01,2020/02/05,,,read,,,,2,0,False,Descrição não disponível (API 404),,|
36373825,"Fence, Vol. 1",C.S. Pacat,"Pacat, C.S.","Rebecca Nalty, Johanna the Mad",1684151929.0,9781684151929.0,4,BOOM!Box,Paperback,112.0,2018.0,2017.0,2019/08/01,2020/02/05,,,read,,,,2,0,False,,,|
17378508,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,"Stiefvater, Maggie",,545424968.0,9780545424967.0,4,Scholastic Press,Hardcover,391.0,2014.0,2014.0,2018/01/01,2020/02/05,,,read,,,,2,0,False,"The third book in the mesmerizing RAVEN CYCLE quartet from bestselling author, Maggie Stiefvater. Fans of the SHIVER trilogy will love this new quartet!",Juvenile Fiction,|Juvenile Fiction
29283884,"The Gentleman's Guide to Vice and Virtue (Montague Siblings, #1)",Mackenzi Lee,"Lee, Mackenzi",,62382802.0,9780062382801.0,4,Katherine Tegen Books,Hardcover,501.0,2017.0,2017.0,2018/01/01,2020/05/20,,,read,,,,1,0,False,"Henry ""Monty"" Montague doesn't care that his roguish passions are far from suitable for the gentleman he was born to be. But as Monty embarks on his grand tour of Europe, his quests for pleasure and vice are in danger of coming to an end. Not only do",Juvenile Fiction,|Juvenile Fiction
33385229,"They Both Die at the End (They Both Die at the End, #1)",Adam Silvera,"Silvera, Adam",,62457799.0,9780062457790.0,5,Quill Tree Books,Hardcover,389.0,2017.0,2017.0,2018/01/01,2020/05/20,,,read,,,,1,0,False,"The first book in the No. 1 global bestselling They Both Die at the End series. What if you could find out your death date from a single phone call? Death-Cast is calling . . . will you answer? ‘If They Both Die at the End broke your heart and put it back together again, be prepared for this novel to do the same. A tender, sad, hopeful and youthful story that deserves as much love as its predecessor.’ Culturefly '[A] heart-pounding story [full] of emotion and suspense.' Kirkus 'An extraordinary book with a riveting plot.' Booklist A love story with a difference - an unforgettable tale of life, loss and making each day count. On September 5th, a little after midnight, Death-Cast calls Mateo Torrez and Rufus Emeterio to give them some bad news: they're going to die today. Mateo and Rufus are total strangers, but, for different reasons, they're both looking to make a new friend on their End Day. The good news: there's an app for that. It's called the Last Friend, and through it, Rufus and Mateo are about to meet up for one last great adventure - to live a lifetime in a single day. Another beautiful, heartbreaking and life-affirming book from the brilliant Adam Silvera, author of More Happy Than Not, History Is All You Left Me, What If It's Us, Here's To Us and the Infinity Cycle series. PRAISE FOR ADAM SILVERA: 'There isn't a teenager alive who won't find their heart described perfectly on these pages.' Patrick Ness, author of The Knife of Never Letting Go 'Adam Silvera is a master at capturing the infinite small heartbreaks of love and loss and grief.' Nicola Yoon, author of Everything, Everything 'A phenomenal talent.' Juno Dawson, author of Clean and Wonderland 'Bold and haunting.' Lauren Oliver, author of Delirium",Young Adult Fiction,|Young Adult Fiction
15724396,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,"Riordan, Rick",,1423160916.0,9781423160915.0,4,Disney-Hyperion Books,Hardcover,491.0,2015.0,2015.0,2017/01/01,2020/05/20,,,read,,,,1,0,False,"""Thorndike Press Large Print The Literacy Bridge""--Copyright page.",Juvenile Fiction,|Juvenile Fiction
28006120,"The Ship of the Dead (Magnus Chase and the Gods of Asgard, #3)",Rick Riordan,"Riordan, Rick",,1423160932.0,9781423160939.0,4,Disney-Hyperion Books,Hardcover,410.0,2017.0,2017.0,2017/01/01,2020/05/20,,,read,,,,1,0,False,"Winner of the Goodreads Choice Award 2017 for Best Middle Grade & Children's! Loki the trickster god is free from his chains. Now he's readying Naglfar, the Ship of the Dead, armed with a host of giants and zombies, to sail against the Norse gods and begin the final battle of Ragnarok. It's up to Magnus Chase and his friends to stop Loki's plans. Along the way, they will face angry sea gods, hostile giants, and an evil fire-breathing dragon. But Magnus's biggest challenge will be facing his own inner demons . . .",Juvenile Fiction,|Juvenile Fiction
27904311,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",Rick Riordan,"Riordan, Rick",,1423160924.0,9781423160922.0,4,Disney-Hyperion Books,Hardcover,459.0,2016.0,2016.0,2017/01/01,2020/05/20,,,read,,,,1,0,False,"The second book in this number one, bestselling series from the creator of Percy Jackson. Thor's hammer is missing again. The thunder god has a habit of misplacing his weapon - which happens to be the mightiest force in the Nine Worlds. But this time the hammer isn't just lost, it has fallen into enemy hands. Magnus Chase and his friends must find it, fast. If they don't, the mortal worlds will be defenceless against an onslaught of giants, and the Nine Worlds will burn. But the only person who can help them is the gods' worst enemy, Loki - and the price he wants is very high.",Juvenile Fiction,|Juvenile Fiction
13537029,The Song of Achilles,Madeline Miller,"Miller, Madeline",,,,5,HarperCollins,Kindle Edition,351.0,2012.0,2011.0,2017/01/01,2020/05/10,,,read,,,,1,0,False,"WINNER OF THE ORANGE PRIZE FOR FICTION 2012 Greece in the age of heroes. Patroclus, an awkward young prince, has been exiled to the court of King Peleus and his perfect son Achilles. Despite their differences, Achilles befriends the shamed prince, and as they grow into young men skilled in the arts of war and medicine, their bond blossoms into something deeper - despite the displeasure of Achilles's mother Thetis, a cruel sea goddess. But when word comes that Helen of Sparta has been kidnapped, Achilles must go to war in distant Troy and fulfill his destiny. Torn between love and fear for his friend, Patroclus goes with him, little knowing that the years that follow will test everything they hold dear.",Fiction,|Fiction
12893742,"The Serpent's Shadow (The Kane Chronicles, #3)",Rick Riordan,"Riordan, Rick",,1423140575.0,9781423140573.0,4,Hyperion Books,Hardcover,406.0,2012.0,2012.0,2017/01/01,2020/04/18,,,read,,,,1,0,False,"CARTER AND SADIE KANE, descendants of the magical House of Life, are in pretty big trouble. Despite their bravest efforts, Apophis, the giant snake of Chaos, is still threatening to plunge the world into eternal darkness. Now the Kanes must do something no magician has ever managed - defeat Apophis himself. No pressure there then. Battling against the forces of Chaos, their only hope is an ancient spell - but the magic has been lost for a millennia. Will they find the serpent's shadow, or will they be led to their deaths in the depths of the Underworld?",Juvenile Fiction,|Juvenile Fiction
9067850,"The Throne of Fire (The Kane Chronicles, #2)",Rick Riordan,"Riordan, Rick",,1423140567.0,9781423140566.0,4,Hyperion Books for Children,Hardcover,452.0,2011.0,2011.0,2017/01/01,2020/04/18,,,read,,,,1,0,False,"EVER since the gods of Ancient Egypt were unleashed on the modern world, Carter Kane and his sister, Sadie, have been in big trouble. As descendants of the magical House of Life, they command certain powers. But now a terrifying enemy - Apophis, the giant snake of chaos - is rising. If Carter and Sadie don't destroy him, the world will end in five days' time. And in order to battle the forces of chaos, they must revive the sun god Ra - a feat no magician has ever achieved. Because first they must search the world for the three sections of the Book of Ra, then they have to learn how to chant its spells . . . Can the Kanes destroy Apophis before he swallows the sun and plunges the earth into darkness . . . forever?",Juvenile Fiction,|Juvenile Fiction
7090447,"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,"Riordan, Rick",,1423113381.0,9781423113386.0,4,Disney Hyperion,Hardcover,528.0,2010.0,2010.0,2017/01/01,2020/04/18,,,read,,,,1,0,False,"The Red Pyramid: the first book in Rick Riordan's The Kane Chronicles. Percy Jackson fought Greek Gods. Now the Gods of Egypt are waking in the modern world... 'I GUESS IT STARTED THE NIGHT OUR DAD BLEW UP THE BRITISH MUSEUM . . .' CARTER AND SADIE KANE'S dad is a brilliant Egyptologist with a secret plan that goes horribly wrong. An explosion shatters the ancient Rosetta stone and unleashes Set, the evil god of chaos . . . Set imprisons Dr Kane in a golden coffin and Carter and Sadie must run for their lives. To save their dad, they embark on a terrifying quest from Cairo to Paris to the American South-west and discover the truth about their family's connection to the House of Life: an Egyptian temple of magic that has existed for thousands of years. The pharaohs of ancient Egypt are far from dead and buried. And neither, unfortunately, are their gods . . . Rick Riordan has now sold an incredible 55 million copies of his books worldwide Praise for the Percy Jackson series: 'Witty and inspired. Gripping, touching and deliciously satirical...This is most likely to succeed Rowling. Puffin is on to a winner' - Amanda Craig, The Times 'Puns, jokes and subtle wit, alongside a gripping storyline' - Telegraph 'Perfectly paced, with electrifying moments chasing each other like heartbeats' - New York Times Rick Riordan is an award-winning mystery writer. He lives in San Antonio, Texas, with his wife and two sons. Percy Jackson and the Lightning Thief was the overall winner of the Red House Children's Book Award in 2006. The Percy Jackson series: The Lightning Thief; The Sea of Monsters; The Battle of the Labyrinth; The Titan's Curse; The Last Olympian Heroes of Olympus: The Lost Hero; The Son of Neptune; The Mark of Athena The Kane Chronicles: The Red Pyramid; The Throne of Fire; The Serpent's Shadow",Juvenile Fiction,|Juvenile Fiction
23437156,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,1627792120.0,9781627792127.0,4,Henry Holt & Company,Hardcover,480.0,2015.0,2015.0,2018/01/01,2020/02/05,,,read,,,,2,0,False,"See the Grishaverse come to life on screen with the Netflix series, Shadow and Bone -- Season 2 streaming now! Meet Kaz Brekker and his crew: Jesper, Inej, Wylan, and the star-crossed Nina and Matthias, on the heist of a lifetime in Six of Crows from #1 bestselling author, Leigh Bardugo. Ketterdam: a bustling hub of international trade where anything can be had for the right price—and no one knows that better than criminal prodigy Kaz Brekker. Kaz is offered a chance at a deadly heist that could make him rich beyond his wildest dreams. But he can't pull it off alone. . . . A convict with a thirst for revenge. A sharpshooter who can't walk away from a wager. A runaway with a privileged past. A spy known as the Wraith. A Heartrender using her magic to survive the slums. A thief with a gift for unlikely escapes. Six dangerous outcasts. One impossible heist. Kaz's crew is the only thing that might stand between the world and destruction—if they don't kill each other first. Six of Crows by Leigh Bardugo returns to the breathtaking world of the Grishaverse in this unforgettable tale about the opportunity—and the adventure—of a lifetime. Read all the books in the Grishaverse! The Shadow and Bone Trilogy (previously published as The Grisha Trilogy) Shadow and Bone Siege and Storm Ruin and Rising The Six of Crows Duology Six of Crows Crooked Kingdom The King of Scars Duology King of Scars Rule of Wolves The Language of Thorns: Midnight Tales and Dangerous Magic The Severed Moon: A Year-Long Journal of Magic The Lives of Saints",Young Adult Fiction,|Young Adult Fiction
12000020,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,1442408928.0,9781442408920.0,5,Simon & Schuster Books for Young Readers,Hardcover,390.0,2012.0,2012.0,2018/02/06,2018/11/22,,,read,,,,1,0,False,"Now a major motion picture starring Max Pelayo, Reese Gonzales, and Eva Longoria! A Time Best YA Book of All Time (2021) Dive into the award-winning, internationally renowned book that is a “tender, honest exploration of identity” (Publishers Weekly) and distills lyrical truths about family and friendship—featuring images from the film! Aristotle is an angry teen with a brother in prison. Dante is a know-it-all who has an unusual way of looking at the world. When the two meet at the swimming pool, they seem to have nothing in common. But as the loners start spending time together, they discover that they share a special friendship—the kind that changes lives and lasts a lifetime. And it is through this friendship that Ari and Dante will learn the most important truths about themselves and the kind of people they want to be.",Young Adult Fiction,|Young Adult Fiction
20618110,Solitaire,Alice Oseman,"Oseman, Alice",,,,5,Harper Collins Children's Books UK,Paperback,392.0,2014.0,2014.0,2018/01/01,2018/11/22,,,read,,,,1,0,False,"A SUNDAY TIMES TOP 5 CHILDREN'S BESTSELLER A short novella based on the beloved characters from Alice Oseman's acclaimed debut novel Solitaire and graphic novel series Heartstopper - now a major Netflix series. From the author of the 2021 YA Book Prize winning Loveless. Absence makes the heart grow fonder, right? CHARLIE: ""I have been going out with Nick Nelson for two years. He likes rugby, Formula 1, dogs, the Marvel universe, the sound felt-tips make on paper, rain and drawing on shoes. He also likes me."" NICK: ""Things me and Charlie Spring do together include: Watch films. Sit in the same room on different laptops. Text each other from different rooms. Make out. Make food. Make drinks. Get drunk. Talk. Argue. Laugh. Maybe we're kind of boring. But that's fine with us."" Everyone knows that Nick and Charlie are the perfect couple - that they're inseparable. But now Nick is leaving for university, and Charlie will be left behind at Sixth Form. Everyone's asking if they're staying together, which is a stupid question - they're 'Nick and Charlie' for God's sake! But as the time to say goodbye gets inevitably closer, both Nick and Charlie question whether their love is strong enough to survive being apart. Or are they delaying the inevitable? Because everyone knows that first loves rarely last forever...",Young Adult Fiction,|Young Adult Fiction
41568377,Party Girls,Alice Oseman,"Oseman, Alice",,,,5,,Unknown Binding,,2016.0,2016.0,2019/01/01,2019/12/31,,,read,,,,1,0,False,Descrição não disponível (API 404),,|
