Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,is_dnf
38926426,"Haikyu!!, Vol. 28",Haruichi Furudate,"Furudate, Haruichi",,1974701050,9781974701056,4,VIZ Media LLC,Paperback,200.0,2018.0,2017.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#104), mangas (#3)",read,,,,1,0,False
38926429,"Haikyu!!, Vol. 27",Haruichi Furudate,"Furudate, Haruichi",,1974700410,9781974700417,4,VIZ Media LLC,Paperback,192.0,2018.0,2017.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#103), mangas (#2)",read,,,,1,0,False
36538799,"Haikyu!!, Vol. 26",Haruichi Furudate,"Furudate, Haruichi",,1421598175,9781421598178,4,VIZ Media LLC,Paperback,192.0,2018.0,2017.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#102), mangas (#1)",read,,,,1,0,False
56721387,Genshin Impact,miHoYo,"miHoYo, miHoYo",,,,3,,ebook,487.0,2018.0,,2021/01/28,2021/01/28,read-2021,read-2021 (#3),read,,,,1,0,False
25689074,"Stars Above (The Lunar Chronicles, #4.5)",Marissa Meyer,"Meyer, Marissa",,1250091845,9781250091840,2,Feiwel & Friends,Hardcover,400.0,2016.0,2016.0,2020/06/20,2020/06/09,read-2020,read-2020 (#47),read,,,,1,0,False
13206900,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,"Meyer, Marissa",,0312642989,9780312642983,3,Feiwel & Friends,Hardcover,827.0,2015.0,2015.0,2020/06/18,2020/06/09,read-2020,read-2020 (#48),read,,,,1,0,False
13206828,"Cress (The Lunar Chronicles, #3)",Marissa Meyer,"Meyer, Marissa",,0312642970,9780312642976,3,Feiwel & Friends,Hardcover,552.0,2014.0,2014.0,2020/06/15,2020/06/09,read-2020,read-2020 (#49),read,,,,1,0,False
13206760,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,"Meyer, Marissa",,0312642962,9780312642969,3,Feiwel & Friends,Hardcover,454.0,2013.0,2013.0,2020/06/13,2020/06/09,read-2020,read-2020 (#50),read,,,,1,0,False
11235712,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,"Meyer, Marissa",,0312641893,9780312641894,3,Feiwel & Friends,Hardcover,390.0,2012.0,2012.0,2020/06/09,2020/04/20,read-2020,read-2020 (#51),read,,,,1,0,False
30319086,If We Were Villains,M.L. Rio,"Rio, M.L.",,125009528,9781250095282,3,Flatiron Books,Hardcover,354.0,2017.0,2017.0,2020/01/26,2020/01/03,read-2020,read-2020 (#5),read,,,,1,0,False
41118857,"The Dragon Republic (The Poppy War, #2)",R.F. Kuang,"Kuang, R.F.",,,,3,Harper Voyager,Hardcover,658.0,2019.0,2019.0,2020/10/16,2020/10/06,read-2020,read-2020 (#23),read,,,,1,0,False
45857086,"The Burning God (The Poppy War, #3)",R.F. Kuang,"Kuang, R.F.",,0008339147,9780008339142,2,Harper Voyager,Hardcover,622.0,2020.0,2020.0,2020/11/18,2020/10/16,read-2020,read-2020 (#19),read,,,,1,0,False
53265678,"When the Tiger Came Down the Mountain (The Singing Hills Cycle, #2)",Nghi Vo,"Vo, Nghi",,1250786169,9781250786166,4,Tor.com,ebook,128.0,2020.0,2020.0,2020/12/17,2020/11/04,read-2020,read-2020 (#76),read,,,,1,0,False
23841432,Night Sky with Exit Wounds,Ocean Vuong,"Vuong, Ocean",,,,4,Copper Canyon Press,Paperback,89.0,2016.0,2016.0,2020/04/02,2020/04/01,read-2020,read-2020 (#74),read,,,,1,0,False
41783734,The Last True Poets of the Sea,Julia Drake,"Drake, Julia",,,,3,Disney-Hyperion,Hardcover,400.0,2019.0,2019.0,2020/04/02,2020/02/25,read-2020,read-2020 (#73),read,,,,1,0,False
40174593,Feminists Don't Wear Pink (And Other Lies): Amazing Women on What the F-Word Means to Them,Scarlett Curtis,"Curtis, Scarlett",,,,3,Penguin,Kindle Edition,367.0,2018.0,2018.0,2020/04/13,2020/04/13,read-2020,read-2020 (#70),read,,,,1,0,False
16303287,The Bane Chronicles,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Cassandra Jean",1442495995,9781442495999,4,Margaret K. McElderry Books,Hardcover,507.0,2014.0,2014.0,2020/04/17,2020/04/15,read-2020,read-2020 (#69),read,,,,1,0,False
256683,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,"Clare, Cassandra",,1416914285,9781416914280,3,Margaret K. McElderry Books,Hardcover,485.0,2007.0,2007.0,2020/04/18,2020/04/13,read-2020,read-2020 (#68),read,,,,1,0,False
1582996,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,"Clare, Cassandra",,1416914293,9781416914297,3,Margaret K. McElderry Books,Hardcover,453.0,2008.0,2008.0,2020/04/19,2020/04/18,read-2020,read-2020 (#67),read,,,,1,0,False
3777732,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,"Clare, Cassandra",,1416914307,9781416914303,4,Margaret K. McElderry Books,Hardcover,541.0,2009.0,2009.0,2020/04/20,2020/04/18,read-2020,read-2020 (#66),read,,,,1,0,False
6752378,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,"Clare, Cassandra",,1442403543,9781442403543,2,Margaret K. McElderry Books,Hardcover,425.0,2011.0,2011.0,2020/04/29,2020/04/18,read-2020,read-2020 (#65),read,,,,1,0,False
8755776,"City of Lost Souls (The Mortal Instruments, #5)",Cassandra Clare,"Clare, Cassandra",,1442416866,9781442416864,2,Margaret K. McElderry Books,Hardcover,535.0,2012.0,2012.0,2020/05/01,2020/04/18,read-2020,read-2020 (#64),read,,,,1,0,False
8755785,"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,"Clare, Cassandra",,1481426303,9781481426305,4,Margaret K. McElderry Books,Hardcover,725.0,2014.0,2014.0,2020/05/04,2020/04/18,read-2020,read-2020 (#63),read,,,,1,0,False
96259,Crush,Richard Siken,"Siken, Richard",Louise Glück,0300107897,9780300107890,4,Yale University Press,Paperback,80.0,2005.0,2005.0,2020/05/04,2020/04/24,read-2020,read-2020 (#62),read,,,,1,0,False
536668,Dream Work,Mary Oliver,"Oliver, Mary",,0871130696,9780871130693,3,Atlantic Monthly Press,Paperback,96.0,1994.0,1986.0,2020/05/04,2020/04/20,read-2020,read-2020 (#61),read,,,,1,0,False
635635,"Women, Race & Class",Angela Y. Davis,"Davis, Angela Y.",,0394713516,9780394713519,5,Vintage,Paperback,271.0,1983.0,1981.0,2020/05/14,2020/04/24,read-2020,read-2020 (#57),read,,,,1,0,False
28006109,"The Tyrant’s Tomb (The Trials of Apollo, #4)",Rick Riordan,"Riordan, Rick",,1368001440,9781368001441,4,Disney Hyperion,ebook,439.0,2019.0,2019.0,2020/05/16,2020/05/10,read-2020,read-2020 (#56),read,,,,1,0,False
44286258,The Henna Wars,Adiba Jaigirdar,"Jaigirdar, Adiba",,,,3,Page Street Kids,Hardcover,400.0,2020.0,2020.0,2020/06/21,2019/12/31,read-2020,read-2020 (#46),read,,,,1,0,False
38720939,A Very Large Expanse of Sea,Tahereh Mafi,"Mafi, Tahereh",,0062866567,9780062866561,4,HarperTeen,Hardcover,310.0,2018.0,2018.0,2020/06/22,2020/05/20,read-2020,read-2020 (#45),read,,,,1,0,False
43892137,Clap When You Land,Elizabeth Acevedo,"Acevedo, Elizabeth",,1471409120,9781471409127,3,Hot Key Books,Paperback,417.0,2020.0,2020.0,2020/07/03,2020/01/14,read-2020,read-2020 (#43),read,,,,1,0,False
24974996,"Dear Martin (Dear Martin, #1)",Nic Stone,"Stone, Nic",,,,3,Crown Books for Young Readers,Hardcover,208.0,2017.0,2017.0,2020/07/05,2020/07/02,read-2020,read-2020 (#42),read,,,,1,0,False
42115981,Loveless,Alice Oseman,"Oseman, Alice",,000824412,9780008244125,4,HarperCollins Children’s Books,Paperback,433.0,2020.0,2020.0,2020/07/13,2019/10/04,read-2020,read-2020 (#41),read,,,,1,0,False
7171637,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,"Clare, Cassandra",,1416975861,9781416975861,4,Margaret K. McElderry Books,Hardcover,479.0,2010.0,2010.0,2020/07/15,2020/07/05,read-2020,read-2020 (#40),read,,,,1,0,False
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,"Clare, Cassandra",,1406321346,9781406321340,5,Walker Books Ltd,Paperback,567.0,2013.0,2013.0,2020/07/19,2020/07/05,read-2020,read-2020 (#38),read,,,,1,0,False
44280973,The Silence of Bones,June Hur,"Hur, June",,1250229553,9781250229557,5,Feiwel & Friends,Hardcover,326.0,2020.0,2021.0,2020/07/20,2020/06/18,read-2020,read-2020 (#37),read,,,,1,0,False
52886627,"You Had Me at Hola (Primas of Power, #1)",Alexis Daria,"Daria, Alexis",,006295993,9780062959935,3,Avon,ebook,384.0,2020.0,2020.0,2020/08/21,2020/08/16,read-2020,read-2020 (#32),read,,,,1,0,False
52339313,"Cemetery Boys (Cemetery Boys, #1)",Aiden Thomas,"Thomas, Aiden",,1250250463,9781250250469,4,Swoon Reads,Hardcover,344.0,2020.0,2020.0,2020/09/06,2020/01/09,read-2020,read-2020 (#29),read,,,,1,0,False
50497281,"Striking Distance (Fence, #1)",Sarah Rees Brennan,"Brennan, Sarah Rees","Johanna the Mad, C.S. Pacat",0316456675,9780316456678,4,"Little, Brown Books for Young Readers",Paperback,368.0,2020.0,2020.0,2020/09/30,2020/08/26,read-2020,read-2020 (#27),read,,,,1,0,False
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,0062662597,9780062662590,4,Harper Voyager,Kindle Edition,545.0,2018.0,2018.0,2020/10/04,2020/08/28,read-2020,read-2020 (#25),read,,,,1,0,False
41880609,On Earth We're Briefly Gorgeous,Ocean Vuong,"Vuong, Ocean",,0525562028,9780525562023,4,Penguin Press,Hardcover,246.0,2019.0,2019.0,2020/10/25,2020/05/14,read-2020,read-2020 (#22),read,,,,1,0,False
49882356,"The Empress of Salt and Fortune (The Singing Hills Cycle, #1)",Nghi Vo,"Vo, Nghi",,125075030,9781250750303,4,Tor.com,Paperback,121.0,2020.0,2020.0,2020/11/04,2020/10/27,read-2020,read-2020 (#21),read,,,,1,0,False
55927316,"The Drowning Faith (The Poppy War, #2.5)",R.F. Kuang,"Kuang, R.F.",,,,3,,ebook,15.0,2020.0,2020.0,2020/12/01,2020/12/12,read-2020,read-2020 (#16),read,,,,1,0,False
45701797,When We Were Magic,Sarah Gailey,"Gailey, Sarah",,1534432876,9781534432871,3,Simon & Schuster Books for Young Readers,Hardcover,352.0,2020.0,2020.0,2020/03/20,2019/12/31,read-2020,read-2020 (#12),read,,,,1,0,False
28954137,Tales from the Shadowhunter Academy,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Robin Wasserman, Cassandra Jean",1481443259,9781481443258,4,Margaret K. McElderry Books,Hardcover,655.0,2016.0,2016.0,2020/03/18,2020/03/23,read-2020,read-2020 (#11),read,,,,1,0,False
36314220,Ghosts of the Shadow Market,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Kelly Link, Robin Wasserman",1406385379,9781406385373,5,Walker Books,Paperback,617.0,2019.0,2019.0,2020/03/17,2020/03/17,read-2020,read-2020 (#10),read,,,,1,0,False
35272715,"Confissões de um garoto tímido, nerd e (ligeiramente) apaixonado (Confissões, #2)",Thalita Rebouças,"Rebouças, Thalita",,8580416957,9788580416954,3,Arqueiro,Paperback,304.0,2017.0,2017.0,2020/03/12,2020/02/25,read-2020,read-2020 (#9),read,,,,1,0,False
39897058,"The Fever King (Feverwake, #1)",Victoria  Lee,"Lee, Victoria",,1542040175,9781542040174,3,Skyscape,Hardcover,375.0,2019.0,2019.0,2020/02/01,2020/02/02,read-2020,read-2020 (#8),read,,,,1,0,False
27264289,"This Winter (Solitaire, #0.5)",Alice Oseman,"Oseman, Alice",,0008147884,9780008147884,5,HarperCollins Children's Books,ebook,120.0,2015.0,2015.0,2020/02/01,2020/02/05,read-2020,read-2020 (#7),read,,,,1,0,False
44281034,The Gravity of Us,Phil Stamper,"Stamper, Phil",,1547600144,9781547600144,3,Bloomsbury YA,Hardcover,314.0,2020.0,2020.0,2020/02/01,2019/12/31,read-2020,read-2020 (#6),read,,,,1,0,False
40874032,"Vicious (Villains, #1)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,,,4,Tor Books,Kindle Edition,402.0,2013.0,2013.0,2020/01/03,2019/12/31,read-2020,read-2020 (#3),read,,,,1,0,False
38464776,"Opal (The Raven Cycle, #4.5)",Maggie Stiefvater,"Stiefvater, Maggie",,1338306642,9781338306644,3,Scholastic Inc.,Kindle Edition,45.0,2018.0,2018.0,2020/01/01,2020/01/26,read-2020,read-2020 (#2),read,,,,1,0,False
31373184,"Call Down the Hawk (Dreamer Trilogy, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,1338188321,9781338188325,5,Scholastic Press,Hardcover,472.0,2019.0,2019.0,2019/12/01,2019/12/25,,,read,,,,2,0,False
25322449,Radio Silence,Alice Oseman,"Oseman, Alice",,,,5,Harper Collins Children's Books,Paperback,496.0,2016.0,2016.0,2018/01/01,2018/11/22,,,read,,,,2,0,False
17347389,"The Dream Thieves (The Raven Cycle, #2)",Maggie Stiefvater,"Stiefvater, Maggie",,0545424941,9780545424943,5,Scholastic Press,Hardcover,439.0,2013.0,2013.0,2018/01/01,2020/02/05,,,read,,,,2,0,False
52757853,"Fence, Vol. 4: Rivals",C.S. Pacat,"Pacat, C.S.",Johanna the Mad,168415538,9781684155385,4,BOOM! Box,Paperback,112.0,2020.0,2020.0,2020/08/26,2020/07/15,,,read,,,,2,0,False
40538764,"Fence, Vol. 3",C.S. Pacat,"Pacat, C.S.","Joana La Fuente, Johanna the Mad",1684153344,9781684153343,4,BOOM! Box,Paperback,112.0,2019.0,2019.0,2019/08/01,2020/02/05,,,read,,,,2,0,False
40538763,"Fence, Vol. 2",C.S. Pacat,"Pacat, C.S.",Johanna the Mad,1684152976,9781684152971,4,BOOM!Box,Paperback,112.0,2019.0,2018.0,2019/08/01,2020/02/05,,,read,,,,2,0,False
36373825,"Fence, Vol. 1",C.S. Pacat,"Pacat, C.S.","Rebecca Nalty, Johanna the Mad",1684151929,9781684151929,4,BOOM!Box,Paperback,112.0,2018.0,2017.0,2019/08/01,2020/02/05,,,read,,,,2,0,False
17378508,"Blue Lily, Lily Blue (The Raven Cycle, #3)",Maggie Stiefvater,"Stiefvater, Maggie",,0545424968,9780545424967,4,Scholastic Press,Hardcover,391.0,2014.0,2014.0,2018/01/01,2020/02/05,,,read,,,,2,0,False
33961524,"Noah Can't Even (Noah Can't Even, #1)",Simon James Green,"Green, Simon James",,1407179942,9781407179940,1,Scholastic ,Paperback,365.0,2017.0,2017.0,2019/01/01,2019/10/04,,,read,"Okay so, this book is really childish. I'm a teenager, but this book is basically Diary of a Wimpy Kid with sex ""jokes"".<br/><br/>Noah is so terribly annoying, the story really doesn't make any sense and impossible things happen just to screw him over, which is fine in comedy books, I guess, but this one just takes it to the next level.<br/><br/>All the girls in the book are so badly written, the mom, Sophie, etc., all of them have no depth, and neither does anyone except Noah, they're either stereotypes or props for the main character. In the end of the book basically nothing changed inside Noah, he didn't rethink his conceited actions, he didn't start to help himself, he didn't change his relationship with his mom.<br/><br/>I know that we're supposed to find out more in the next book, and maybe it does get better in the second book, but I could barely stand this and I won't force myself to read that.",True,,1,0,False
29283884,"The Gentleman's Guide to Vice and Virtue (Montague Siblings, #1)",Mackenzi Lee,"Lee, Mackenzi",,0062382802,9780062382801,4,Katherine Tegen Books,Hardcover,501.0,2017.0,2017.0,2018/01/01,2020/05/20,,,read,,,,1,0,False
23677341,We Are the Ants,Shaun David Hutchinson,"Hutchinson, Shaun David",,148144963,9781481449632,3,Simon Pulse,Hardcover,455.0,2016.0,2016.0,2018/01/01,2020/05/20,,,read,,,,1,0,False
28919058,Autoboyography,Christina Lauren,"Lauren, Christina",,1481481681,9781481481687,3,Simon & Schuster Books for Young Readers,Hardcover,407.0,2017.0,2017.0,2018/01/01,2020/05/20,,,read,,,,1,0,False
33385229,"They Both Die at the End (They Both Die at the End, #1)",Adam Silvera,"Silvera, Adam",,0062457799,9780062457790,5,Quill Tree Books,Hardcover,389.0,2017.0,2017.0,2018/01/01,2020/05/20,,,read,,,,1,0,False
6186357,"The Maze Runner (The Maze Runner, #1)",James Dashner,"Dashner, James",,0385737947,9780385737944,3,Delacorte Press,Hardcover,384.0,2009.0,2009.0,2019/01/01,2020/05/20,,,read,,,,1,0,False
7864437,"The Death Cure (The Maze Runner, #3)",James Dashner,"Dashner, James",,0385738773,9780385738774,3,Delacorte Books for Young Readers,Hardcover,325.0,2011.0,2011.0,2019/01/01,2020/05/20,,,read,,,,1,0,False
7631105,"The Scorch Trials (The Maze Runner, #2)",James Dashner,"Dashner, James",,0385738757,9780385738750,3,Delacorte Press,Hardcover,362.0,2010.0,2010.0,2019/01/01,2020/05/20,,,read,,,,1,0,False
16096824,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,"Maas, Sarah J.",,1619634449,9781619634442,1,Bloomsbury USA Childrens,Hardcover,419.0,2015.0,2015.0,2018/01/01,2020/05/20,,,read,,,,1,0,False
15724396,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,"Riordan, Rick",,1423160916,9781423160915,4,Disney-Hyperion Books,Hardcover,491.0,2015.0,2015.0,2017/01/01,2020/05/20,,,read,,,,1,0,False
28006120,"The Ship of the Dead (Magnus Chase and the Gods of Asgard, #3)",Rick Riordan,"Riordan, Rick",,1423160932,9781423160939,4,Disney-Hyperion Books,Hardcover,410.0,2017.0,2017.0,2017/01/01,2020/05/20,,,read,,,,1,0,False
27904311,"The Hammer of Thor (Magnus Chase and the Gods of Asgard, #2)",Rick Riordan,"Riordan, Rick",,1423160924,9781423160922,4,Disney-Hyperion Books,Hardcover,459.0,2016.0,2016.0,2017/01/01,2020/05/20,,,read,,,,1,0,False
13537029,The Song of Achilles,Madeline Miller,"Miller, Madeline",,,,5,HarperCollins,Kindle Edition,351.0,2012.0,2011.0,2017/01/01,2020/05/10,,,read,,,,1,0,False
41473872,"I Wish You All the Best (I Wish You All the Best, #1)",Mason Deaver,"Deaver, Mason",,,,3,Push,Hardcover,329.0,2019.0,2019.0,,2020/04/14,,,read,,,,1,0,False
28006096,"The Burning Maze (The Trials of Apollo, #3)",Rick Riordan,"Riordan, Rick",,1368024122,9781368024129,3,Disney-Hyperion Books,Hardcover,448.0,2018.0,2018.0,2018/01/01,2020/05/10,,,read,,,,1,0,False
30145666,"The Dark Prophecy (The Trials of Apollo, #2)",Rick Riordan,"Riordan, Rick",,1484746422,9781484746424,3,Disney-Hyperion Books,Hardcover,432.0,2017.0,2017.0,2017/01/01,2020/05/10,,,read,,,,1,0,False
26252859,"The Hidden Oracle (The Trials of Apollo, #1)",Rick Riordan,"Riordan, Rick",,148473274,9781484732748,3,Disney-Hyperion Books,Hardcover,376.0,2016.0,2016.0,2016/01/01,2020/05/10,,,read,,,,1,0,False
12893742,"The Serpent's Shadow (The Kane Chronicles, #3)",Rick Riordan,"Riordan, Rick",,1423140575,9781423140573,4,Hyperion Books,Hardcover,406.0,2012.0,2012.0,2017/01/01,2020/04/18,,,read,,,,1,0,False
9067850,"The Throne of Fire (The Kane Chronicles, #2)",Rick Riordan,"Riordan, Rick",,1423140567,9781423140566,4,Hyperion Books for Children,Hardcover,452.0,2011.0,2011.0,2017/01/01,2020/04/18,,,read,,,,1,0,False
7090447,"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,"Riordan, Rick",,1423113381,9781423113386,4,Disney Hyperion,Hardcover,528.0,2010.0,2010.0,2017/01/01,2020/04/18,,,read,,,,1,0,False
16068905,Fangirl,Rainbow Rowell,"Rowell, Rainbow",,,,2,St. Martin's Griffin,ebook,483.0,2013.0,2013.0,2018/01/01,2018/11/22,,,read,,,,1,0,False
36362234,The Love & Lies of Rukhsana Ali,Sabina Khan,"Khan, Sabina",,1338227017,9781338227017,3,Scholastic Press,Hardcover,336.0,2019.0,2019.0,2019/07/01,2019/10/04,,,read,,,,1,0,False
41734205,"Her Royal Highness (Royals, #2)",Rachel Hawkins,"Hawkins, Rachel",,1524738263,9781524738266,3,G.P. Putnam's Sons Books for Young Readers,Hardcover,274.0,2019.0,2019.0,2019/07/01,2019/10/04,,,read,,,,1,0,False
32571395,"One of Us Is Lying (One of Us is Lying, #1)",Karen M. McManus,"McManus, Karen M.",,,,3,Delacorte Press,ebook,360.0,2017.0,2017.0,2019/07/01,2019/10/04,,,read,,,,1,0,False
23437156,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,"Bardugo, Leigh",,1627792120,9781627792127,4,Henry Holt & Company,Hardcover,480.0,2015.0,2015.0,2018/01/01,2020/02/05,,,read,,,,2,0,False
12000020,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,1442408928,9781442408920,5,Simon & Schuster Books for Young Readers,Hardcover,390.0,2012.0,2012.0,2018/02/06,2018/11/22,,,read,,,,1,0,False
20618110,Solitaire,Alice Oseman,"Oseman, Alice",,,,5,Harper Collins Children's Books UK,Paperback,392.0,2014.0,2014.0,2018/01/01,2018/11/22,,,read,,,,1,0,False
13612970,"The Golden Tower (Magisterium, #5)",Holly Black,"Black, Holly","Cassandra Clare, Scott Fischer",0545522420,9780545522427,2,Scholastic Inc.,ebook,256.0,2018.0,2018.0,2019/01/01,2019/10/04,,,read,,,,1,0,False
41568377,Party Girls,Alice Oseman,"Oseman, Alice",,,,5,,Unknown Binding,,2016.0,2016.0,2019/01/01,2019/12/31,,,read,,,,1,0,False
