Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
158457,"New X-Men, Vol. 2: Imperial",Grant Morrison,"Morrison, Grant","Frank Quitley, Ethan Van Sciver, Igor Kordey","=""0785108874""","=""9780785108870""",0,Marvel Enterprises,Paperback,224,2007,2002,2024/02/27,2024/02/27,"comics, read-2024","comics (#45), read-2024 (#8)",read,,,,1,0
22351,"New X-Men, Vol. 1 : E Is for Extinction",Grant Morrison,"Morrison, Grant","Frank Quitely, Leinil Francis Yu, Ethan Van Sciver, Tim Townsend, Mark Morales, Dan Green, Gerry Alanguilan, Prentis Rollins, Brian Haberlin, Hi-Fi, Richard Starkings, Saida Temofonte","=""0785108114""","=""9780785108115""",0,Marvel Enterprises,Paperback,144,2002,2001,2024/02/27,2024/02/27,,,read,,,,1,0
22379,"New X-Men, Vol. 6: Planet X",Grant Morrison,"Morrison, Grant",Phil Jimenez,"=""0785112014""","=""9780785112013""",0,Marvel,Paperback,128,2004,2004,2024/02/29,2024/02/29,"comics, read-2024","comics (#49), read-2024 (#11)",read,,,,1,0
158458,"New X-Men, Vol. 5: Assault on Weapon Plus",Grant Morrison,"Morrison, Grant","Chris Bachalo, Phil Jimenez","=""0785111190""","=""9780785111191""",0,Marvel Enterprises,Paperback,168,2006,2003,2024/02/29,2024/02/29,"comics, read-2024","comics (#48), read-2024 (#10)",read,,,,1,0
22345,"New X-Men, Vol. 4: Riot at Xavier's",Grant Morrison,"Morrison, Grant",Frank Quitley,"=""0785110674""","=""9780785110675""",0,Marvel Enterprises,Paperback,120,2006,2002,2024/02/29,2024/02/28,"comics, read-2024","comics (#47), read-2024 (#9)",read,,,,1,0
99670856,"Batman: Detective Comics, Vol. 1: Gotham Nocturne: Overture",Ram V,"V, Ram","Simon Spurrier, Rafael Albuquerque, DaNi, Dave  Stewart, Ariana Maher, Steve Wands","=""1779520948""","=""9781779520944""",0,DC Comics,Hardcover,152,2023,2023,,2024/02/25,"to-read, comics","to-read (#110), comics (#44)",to-read,,,,0,0
60035241,"Station Eternity (The Midsolar Murders, #1)",Mur Lafferty,"Lafferty, Mur",,"=""0593098110""","=""9780593098110""",0,Ace,Paperback,457,2022,2022,,2024/02/20,to-read,to-read (#109),to-read,,,,0,0
66087040,The Last Girls Standing,Jennifer Dugan,"Dugan, Jennifer",,"=""0593532074""","=""9780593532072""",0,G.P. Putnam's Sons Books for Young Readers,Hardcover,320,2023,2023,,2024/02/19,to-read,to-read (#108),to-read,,,,0,0
192786618,"The Gentle Art of Fortune Hunting (Gentlemen of Uncertain Fortune, #1)",K.J. Charles,"Charles, K.J.",,"=""1398715751""","=""9781398715752""",3,Orion,Paperback,311,2024,2021,2021/09/27,2021/09/26,"romance, read-2021","romance (#10), read-2021 (#106)",read,,,,1,0
197002873,"Twelve (The Naturals, #4.5)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,"=""""","=""""",3,"Little, Brown Books for Young Readers",Kindle Edition,144,2023,2017,2024/02/14,2024/02/14,read-2024,read-2024 (#7),read,,,,1,0
62949651,"Bad Blood (The Naturals, #4)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,"=""0316540862""","=""9780316540865""",3,"Little, Brown Books for Young Readers",Paperback,509,2023,2016,2024/02/14,2024/02/14,read-2024,read-2024 (#6),read,,,,1,0
62949650,"All In (The Naturals, #3)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,"=""0316540846""","=""9780316540841""",3,"Little, Brown Books for Young Readers",Paperback,378,2023,2015,2024/02/14,2024/02/12,read-2024,read-2024 (#5),read,,,,1,0
62949649,"Killer Instinct (The Naturals, #2)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,"=""0316540722""","=""9780316540728""",3,"Little, Brown Books for Young Readers",Paperback,378,2023,2014,2024/02/12,2024/02/07,read-2024,read-2024 (#4),read,,,,1,0
62949648,"The Naturals (The Naturals, #1)",Jennifer Lynn Barnes,"Barnes, Jennifer Lynn",,"=""0316540625""","=""9780316540629""",3,"Little, Brown Books for Young Readers",Paperback,311,2023,2013,2024/02/07,2023/09/21,read-2024,read-2024 (#3),read,,,,1,0
157981739,"Faebound (Faebound, #1)",Saara El-Arifi,"El-Arifi, Saara",,"=""0593723007""","=""9780593723005""",0,Del Rey,Hardcover,386,2024,2024,,2024/02/06,to-read,to-read (#107),to-read,,,,0,0
61885131,Gwen & Art Are Not in Love,Lex Croucher,"Croucher, Lex",,"=""1250847214""","=""9781250847218""",3,Wednesday Books,Hardcover,410,2023,2023,2024/01/31,2023/03/11,"romance, read-2024","romance (#58), read-2024 (#2)",read,,,,1,0
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,Orbit,Paperback,468,2015,2015,,2024/01/25,to-read,to-read (#106),to-read,,,,0,0
48909025,A Far Wilder Magic,Allison Saft,"Saft, Allison",,"=""1250623650""","=""9781250623652""",4,Wednesday Books,Hardcover,384,2022,2022,2024/01/15,2024/01/06,read-2024,read-2024 (#1),read,,,,1,0
58416952,"The Will of the Many (Hierarchy, #1)",James Islington,"Islington, James",,"=""1982141190""","=""9781982141196""",0,Gallery / Saga Press,Kindle Edition,639,2023,2023,,2024/01/13,to-read,to-read (#105),to-read,,,,0,0
201037223,Swordcrossed,Freya Marske,"Marske, Freya",,"=""1035039311""","=""9781035039319""",0,Tor UK,Kindle Edition,378,2024,2024,,2023/12/16,"to-read, romance","to-read (#100), romance (#74)",to-read,,,,0,0
54633167,Lonely Castle in the Mirror,Mizuki Tsujimura,"Tsujimura, Mizuki",,"=""0857527274""","=""9780857527271""",0,Doubleday,Hardcover,384,2021,2017,,2024/01/11,to-read,to-read (#104),to-read,,,,0,0
77265004,The Iliad,Homer,"Homer, Homer",Emily Wilson,"=""1324001801""","=""9781324001805""",0,W. W. Norton & Company,Hardcover,848,2023,-800,,2024/01/06,to-read,to-read (#103),to-read,,,,0,0
61374793,I Am Not Jessica Chen,Ann Liang,"Liang, Ann",,"=""133552312X""","=""9781335523129""",0,HarperTeen,Hardcover,320,2025,2025,,2023/04/09,to-read,to-read (#67),to-read,,,,0,0
33413128,"Beartown (Beartown, #1)",Fredrik Backman,"Backman, Fredrik",Neil Smith,"=""""","=""""",0,Simon & Schuster,ebook,432,2017,2016,,2022/06/01,to-read,to-read (#102),to-read,,,,0,0
127305900,A Fragile Enchantment,Allison Saft,"Saft, Allison",,"=""125089283X""","=""9781250892836""",0,Wednesday Books,Hardcover,373,2024,2024,,2023/12/28,"to-read, romance","to-read (#101), romance (#75)",to-read,,,,0,0
179927164,Trinta segundos sem pensar no medo: Memórias de um leitor,Pedro Pacífico,"Pacífico, Pedro",,"=""""","=""""",0,Intrínseca,Kindle Edition,171,2023,2023,,2023/12/16,to-read,to-read (#99),to-read,,,,0,0
53344030,"Heartstopper: Volume Five (Heartstopper, #5)",Alice Oseman,"Oseman, Alice",,"=""1444957651""","=""9781444957655""",5,Hodder Children's Books,Paperback,336,2023,2023,2023/12/15,2023/12/11,"comics, read-2023","comics (#41), read-2023 (#50)",read,,,,1,0
125120424,"Heartstopper: Volume Six (Heartstopper, #6)",Alice Oseman,"Oseman, Alice",,"=""""","=""""",0,,Unknown Binding,,,2026,,2023/12/11,"to-read, comics","to-read (#98), comics (#42)",to-read,,,,0,0
194802765,Kill Her Twice,Stacey  Lee,"Lee, Stacey",,"=""0593532066""","=""9780593532065""",0,G.P. Putnam's Sons Books for Young Readers,Kindle Edition,400,2024,2024,,2023/12/10,to-read,to-read (#97),to-read,,,,0,0
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,"=""0735243344""","=""9780735243347""",0,Knopf,Hardcover,399,2022,2022,2023/05/17,2023/02/28,read-2023,read-2023 (#11),read,,,,1,0
17874773,"The Last King of Faerie (The Wicked Powers, #1)",Cassandra Clare,"Clare, Cassandra",,"=""""","=""""",0,Alfred A. Knopf Books for Young Readers,,,2026,2026,,2023/12/07,to-read,to-read (#96),to-read,,,,0,0
60788826,Five Survive,Holly  Jackson,"Jackson, Holly",,"=""0593374169""","=""9780593374160""",0,Delacorte Press,Hardcover,388,2022,2022,,2023/11/28,to-read,to-read (#95),to-read,,,,0,0
182484360,The Reappearance of Rachel Price,Holly  Jackson,"Jackson, Holly",,"=""0593374207""","=""9780593374207""",0,Delacorte Press,Hardcover,438,2024,2024,,2023/11/28,to-read,to-read (#94),to-read,,,,0,0
35519109,"Exit Strategy (The Murderbot Diaries, #4)",Martha Wells,"Wells, Martha",,"=""""","=""""",0,Tordotcom,Kindle Edition,172,2018,2018,,2023/11/26,to-read,to-read (#93),to-read,,,,0,0
35519101,"Rogue Protocol (The Murderbot Diaries, #3)",Martha Wells,"Wells, Martha",,"=""1250191785""","=""9781250191786""",3,Tor.com,Hardcover,159,2018,2018,2023/11/26,2022/04/12,read-2023,read-2023 (#49),read,,,,1,0
199352407,"My Dear Detective: Mitsuko's Case Files, Vol. 3 (My Dear Detective: Mitsuko’s Case Files)",Natsumi Ito,"Ito, Natsumi",Samuel Messner,"=""1960186108""","=""9781960186102""",4,Omoi,Kindle Edition,174,2023,,2023/06/18,2023/11/25,"mangas, read-2023","mangas (#126), read-2023 (#48)",read,,,,1,0
186884615,"My Dear Detective: Mitsuko’s Case Files, Vol. 2",Natsumi Ito,"Ito, Natsumi",Samuel Messner,"=""1960186027""","=""9781960186027""",4,Omoi,Kindle Edition,180,2023,2023,2023/06/18,2023/11/25,"mangas, read-2023","mangas (#125), read-2023 (#47)",read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",5,Scholastic Press,Hardcover,374,2008,2008,2023/11/22,2023/11/17,read-2023,read-2023 (#46),read,,,,1,0
36480253,"The Wolf at the Door (Big Bad Wolf, #1)",Charlie Adhara,"Adhara, Charlie",,"=""1488089329""","=""9781488089329""",3,Carina Press,Kindle Edition,252,2018,2018,2021/11/29,2021/12/09,"read-2021, romance","read-2021 (#127), romance (#24)",read,,,,2,0
62695377,"Threads That Bind (Threads That Bind, #1)",Kika Hatzopoulou,"Hatzopoulou, Kika",,"=""0593528719""","=""9780593528716""",0,Razorbill,Hardcover,352,2023,2023,,2023/11/15,to-read,to-read (#92),to-read,,,,0,0
18187013,"The Raven King (All for the Game, #2)",Nora Sakavic,"Sakavic, Nora",,"=""1301824291""","=""9781301824298""",0,Smashwords Edition,ebook,423,2013,2013,2018/01/01,2020/04/18,,,read,,,,2,0
17378527,"The Raven King (The Raven Cycle, #4)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545424984""","=""9780545424981""",5,Scholastic Press,Hardcover,439,2016,2016,2018/01/01,2020/02/05,,,read,,,,1,0
17259690,"The Foxhole Court (All for the Game, #1)",Nora Sakavic,"Sakavic, Nora",,"=""1301529044""","=""9781301529049""",0,,ebook,237,2013,2013,2018/01/01,2020/04/18,,,read,,,,2,0
58667527,M Is for Monster: A Graphic Novel,Talia Dutton,"Dutton, Talia",,"=""1419762206""","=""9781419762208""",0,Harry N. Abrams,Hardcover,224,2022,2022,,2023/11/10,"to-read, comics","to-read (#91), comics (#40)",to-read,,,,0,0
65211689,"A Power Unbound (The Last Binding, #3)",Freya Marske,"Marske, Freya",,"=""1250788951""","=""9781250788955""",3,Tor Books,Hardcover,432,2023,2023,2023/11/09,2023/09/27,"romance, read-2023","romance (#70), read-2023 (#45)",read,,,,1,0
34323570,"Furyborn (Empirium, #1)",Claire Legrand,"Legrand, Claire",,"=""1492656623""","=""9781492656623""",0,Sourcebooks Fire,Hardcover,497,2018,2018,,2023/10/29,to-read,to-read (#90),to-read,,,,0,0
61918816,"Yours Truly (Part of Your World, #2)",Abby Jimenez,"Jimenez, Abby",,"=""1538704390""","=""9781538704394""",3,Forever,Paperback,398,2023,2023,2023/10/20,2023/10/19,"read-2023, romance","read-2023 (#44), romance (#73)",read,,,,1,0
8130423,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",4,Disney Hyperion,Kindle Edition,361,2009,2008,,2023/10/17,,,read,,,,0,0
16248223,The Ghost Bride,Yangsze Choo,"Choo, Yangsze",,"=""0062227327""","=""9780062227324""",4,William Morrow,Hardcover,368,2013,2013,2023/10/16,2023/10/07,read-2023,read-2023 (#43),read,,,,1,0
59807966,"A Restless Truth (The Last Binding, #2)",Freya Marske,"Marske, Freya",,"=""1250788919""","=""9781250788917""",4,Tor Books,Hardcover,388,2022,2022,2023/10/15,2022/03/10,"romance, read-2023","romance (#39), read-2023 (#42)",read,,,,1,0
197522481,"Skip and Loafer, Vol. 9",Misaki Takamatsu,"Takamatsu, Misaki","高松美咲, Nicole Frasik, T. Campbell, Vanessa Satone, Hanase Qi, Danielle King, Brennan Thome, Shanti Whitesides","=""""","=""9798888437698""",4,Seven Seas,Paperback,184,2024,2024,2023/09/30,2023/09/29,"mangas, read-2023","mangas (#123), read-2023 (#38)",read,,,,1,0
58260560,"Prince of Thorns & Nightmares (Prince, #2)",Linsey Miller,"Miller, Linsey",,"=""""","=""""",3,Disney Press,Hardcover,432,2023,2023,2023/10/11,2023/08/29,"romance, read-2023","romance (#69), read-2023 (#41)",read,"this book is a good idea with mediocre execution, there are things that could have been interesting if everything in this book wasn’t so surface-level. it’s an enjoyable read but it left me with the feeling that it could’ve been much better.",,,1,0
187149,Open Veins of Latin America: Five Centuries of the Pillage of a Continent,Eduardo Galeano,"Galeano, Eduardo","Isabel Allende, Cedric Belfrage","=""0853459916""","=""9780853459910""",0,Monthly Review Press,Paperback,317,1997,1971,,2023/10/07,"to-read, nonfiction","to-read (#89), nonfiction (#9)",to-read,,,,0,0
58662507,"Nona the Ninth (The Locked Tomb, #3)",Tamsyn Muir,"Muir, Tamsyn",,"=""1250854113""","=""9781250854117""",5,Tordotcom,Hardcover,480,2022,2022,2023/06/26,2023/05/26,"read-2023, favorites","read-2023 (#14), favorites (#9)",read,"nona i love you <3<br/>this book is hilarious and heartbreaking. i can’t wait for the last book (even though i’m not ready for this to be over!!), every part of this entire series so far has driven me insane.",,,1,0
63035432,"The Chalice of the Gods (Percy Jackson and the Olympians: The Senior Year Adventures, #1)",Rick Riordan,"Riordan, Rick",,"=""1368098177""","=""9781368098175""",4,Disney Hyperion,Hardcover,288,2023,2023,2023/10/01,2023/04/28,read-2023,read-2023 (#36),read,,,,1,0
39859427,"Ao Haru Ride, Vol. 1",Io Sakisaka,"Sakisaka, Io",,"=""1974702650""","=""9781974702657""",0,VIZ Media LLC,Paperback,184,2018,2011,,2023/09/30,"to-read, mangas","to-read (#88), mangas (#124)",to-read,,,,0,0
125078067,"Skip and Loafer, Vol. 8",Misaki Takamatsu,"Takamatsu, Misaki","高松美咲, Nicole Frasik, T. Campbell, Vanessa Satone, Hanase Qi, Danielle King, Shanti Whitesides, Melanie Ujimori, Jules Valera, Brennan Thome, John Ramirez, J.P. Sullivan, Julie Davis, Adam Arnold, Jason DeAngelis","=""""","=""9798888430316""",4,Seven Seas,Paperback,184,2023,2023,2023/09/29,2023/09/29,"mangas, read-2023","mangas (#122), read-2023 (#37)",read,,,,1,0
30256105,"The Last of August (Charlotte Holmes, #2)",Brittany Cavallaro,"Cavallaro, Brittany",,"=""0062398946""","=""9780062398949""",4,HarperCollins,Hardcover,317,2017,2017,2022/01/12,2022/01/11,read-2022,read-2022 (#3),read,,,,1,0
19463818,"Death Note, Vol. 2: Confluence",Tsugumi Ohba,"Ohba, Tsugumi",Takeshi Obata,"=""""","=""""",3,VIZ Media: SHONEN JUMP,Kindle Edition,200,2011,2004,2021/02/12,2021/02/10,"read-2021, mangas","read-2021 (#7), mangas (#44)",read,,,,1,0
36578543,"Fireborne (The Aurelian Cycle, #1)",Rosaria Munda,"Munda, Rosaria",,"=""0525518215""","=""9780525518211""",0,G.P. Putnam's Sons Books for Young Readers,Hardcover,432,2019,2019,,2023/09/24,to-read,to-read (#87),to-read,,,,0,0
36466732,"The Last Sun (The Tarot Sequence, #1)",K.D. Edwards,"Edwards, K.D.",,"=""""","=""""",0,Pyr,Kindle Edition,371,2018,2018,,2023/09/24,to-read,to-read (#86),to-read,,,,0,0
58007996,"Mammoths at the Gates (The Singing Hills Cycle, #4)",Nghi Vo,"Vo, Nghi",,"=""1250838002""","=""9781250838001""",0,Tordotcom,Kindle Edition,123,2023,2023,,2023/09/21,to-read,to-read (#85),to-read,,,,0,0
23272028,"A Study in Charlotte (Charlotte Holmes, #1)",Brittany Cavallaro,"Cavallaro, Brittany",,"=""0062398903""","=""9780062398901""",4,Katherine Tegen Books,Hardcover,336,2016,2016,2022/01/11,2021/09/22,read-2022,read-2022 (#2),read,i’ve unlocked a new obsession i love this book,,,2,0
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""0345539788""","=""9780345539786""",0,Del Rey,Hardcover,382,2014,2014,,2023/08/20,to-read,to-read (#84),to-read,,,,0,0
44033470,The Sword of Kaigen,M.L. Wang,"Wang, M.L.",,"=""172019386X""","=""9781720193869""",5,Independently Published,Paperback,631,2019,2019,2021/06/16,2020/12/15,"read-2021, favorites","read-2021 (#75), favorites (#5)",read,i just want to say i read this book almost one year ago and today i still cried thinking about it. ,,,1,0
18080906,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0007445725""","=""9780007445721""",4,Harper Voyager,Kindle Edition,819,2012,1996,2023/08/02,2023/07/24,read-2023,read-2023 (#33),read,,,,1,0
61389623,Radical Intimacy,Sophie K. Rosa,"Rosa, Sophie K.",,"=""0745345166""","=""9780745345161""",0,Pluto Press,Paperback,196,2023,2023,,2023/07/29,"to-read, nonfiction","to-read (#83), nonfiction (#8)",to-read,,,,0,0
60099660,If You Could See the Sun,Ann Liang,"Liang, Ann",,"=""1335915842""","=""9781335915849""",4,Inkyard Press,Hardcover,346,2022,2022,2022/12/31,2023/07/28,read-2022,read-2022 (#63),read,,,,2,0
63030574,"Skip and Loafer, Vol. 7",Misaki Takamatsu,"Takamatsu, Misaki",Nicole Frasik,"=""1685794955""","=""9781685794958""",4,Seven Seas,Paperback,184,2023,2022,2023/07/21,2023/07/21,"mangas, read-2023","mangas (#121), read-2023 (#32)",read,,,,1,0
60610654,"Skip and Loafer, Vol. 6",Misaki Takamatsu,"Takamatsu, Misaki",Nicole Frasik,"=""1638587892""","=""9781638587897""",4,Seven Seas,Paperback,184,2022,2021,2023/07/21,2023/07/21,"mangas, read-2023","mangas (#120), read-2023 (#31)",read,,,,1,0
59629924,"Skip and Loafer, Vol. 5",Misaki Takamatsu,"Takamatsu, Misaki",Nicole Frasik,"=""1638583714""","=""9781638583714""",4,Seven Seas,Paperback,184,2022,2021,2023/07/21,2023/07/20,"mangas, read-2023","mangas (#119), read-2023 (#30)",read,,,,1,0
59144156,"Skip and Loafer, Vol. 4",Misaki Takamatsu,"Takamatsu, Misaki",,"=""1638582033""","=""9781638582038""",4,Seven Seas,Paperback,184,2022,2020,2023/07/20,2023/07/20,"mangas, read-2023","mangas (#118), read-2023 (#29)",read,,,,1,0
59144154,"Skip and Loafer, Vol. 3",Misaki Takamatsu,"Takamatsu, Misaki","高松美咲, Nicole Frasik, T. Campbell","=""1638581169""","=""9781638581161""",4,Seven Seas,Paperback,184,2022,2020,2023/07/20,2023/07/19,"mangas, read-2023","mangas (#117), read-2023 (#28)",read,,,,1,0
57492148,"Skip and Loafer, Vol. 2",Misaki Takamatsu,"Takamatsu, Misaki",,"=""1648276210""","=""9781648276217""",4,Seven Seas,Paperback,184,2021,2019,2023/07/19,2023/07/18,"mangas, read-2023","mangas (#116), read-2023 (#27)",read,,,,1,0
56986485,"Skip and Loafer, Vol. 1",Misaki Takamatsu,"Takamatsu, Misaki","Nicole Frasik, T. Campbell","=""1648275885""","=""9781648275883""",4,Seven Seas,Paperback,200,2021,2019,2023/07/18,2022/11/21,mangas,mangas (#114),read,,,,1,0
134115642,"Sasaki and Miyano, Vol. 9",Shou Harusono,"Harusono, Shou",Leighann Harvey,"=""1975364791""","=""9781975364793""",3,Yen Press,Paperback,130,2023,2022,,2022/07/30,"mangas, read-2022","mangas (#113), read-2022 (#50)",read,,,,1,0
60522028,"Sasaki and Miyano, Vol. 6",Shou Harusono,"Harusono, Shou",Leighann Harvey,"=""1975341929""","=""9781975341923""",4,Yen Press,Paperback,146,2022,2020,2022/01/30,2022/01/30,"mangas, read-2022","mangas (#105), read-2022 (#22)",read,,,,1,0
59418309,"Sasaki and Miyano, Vol. 5",Shou Harusono,"Harusono, Shou",,"=""1975341902""","=""9781975341909""",4,Yen Press,Paperback,130,2022,2019,2022/01/30,2022/01/29,"mangas, read-2022","mangas (#104), read-2022 (#21)",read,,,,1,0
61991400,"Sasaki and Miyano, Vol. 7",Shou Harusono,"Harusono, Shou",,"=""1975341945""","=""9781975341947""",4,Yen Press,Paperback,178,2023,2020,2022/01/30,2022/01/30,"mangas, read-2022","mangas (#106), read-2022 (#23)",read,,,,1,0
64007898,"Sasaki and Miyano, Vol. 8",Shou Harusono,"Harusono, Shou",Leighann Harvey,"=""1975361032""","=""9781975361037""",4,Yen Press,Paperback,146,2023,2021,2022/01/30,2022/01/30,"mangas, read-2022","mangas (#107), read-2022 (#24)",read,,,,1,0
49203369,"Tools of Engagement (Hot & Hammered, #3)",Tessa Bailey,"Bailey, Tessa",,"=""0062872931""","=""9780062872937""",2,Avon,Paperback,368,2020,2020,2023/07/14,2023/07/14,"read-2023, romance","read-2023 (#24), romance (#68)",read,,,,1,0
58283080,"Hook, Line, and Sinker (Bellinger Sisters, #2)",Tessa Bailey,"Bailey, Tessa",,"=""0063045699""","=""9780063045699""",4,Avon,Paperback,353,2022,2022,2023/07/14,2023/07/13,"read-2023, romance","read-2023 (#23), romance (#67)",read,,,,1,0
55659629,"It Happened One Summer (Bellinger Sisters, #1)",Tessa Bailey,"Bailey, Tessa",,"=""0063045656""","=""9780063045651""",4,Avon,Paperback,397,2021,2021,2023/07/13,2023/05/31,"romance, read-2023","romance (#62), read-2023 (#22)",read,,,,1,0
